Date,Article Name,Article Source,Key Phrases,Summary
2026-06-25 07:21,Suzlon bags 400 MW wind EPC order from Tata Power Renewable - ET EnergyWorld,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPRnlSY1dlMkZaZU5aLUl0THN2WGZJZWtQejFLb1NtdjJHb1BaaFVPdF9jU0lNR2YtUkM0aTQwaXZ4NzlVblhXbGtqNUJ5VVplOEIwOV9CQkJEZm03X2k0OGxXMmdhMm9aUnF2V1Z2cTBOWnYwNTVKVmxzQ2RreG03V2Z4WU4zU0FHSmxveENXczZ4VDBVRVpIUklzSFFUNzl4RG9NY1VwQjRMdUlhdHNHSDByNGdGYkxaOHE5RHBMNjE5TnZDOXBqT3R2OG5nUmR0dTJaaEhHONIB3AFBVV95cUxNcXZlOFRnaGlaak12aHF3OFdLaDE3N0o4QzJXMUFTbjJJQVdMdlFwV05qN1BFQzJCRGJkUmpQaHVKVFY1bVV2QVdhWktscmhlSnM5UVg2UjhMdkNvZ1JsWmxNZEhLNUtiWGZuaURYR3l3Tl9TQzhjOVJGdzBxYXdpWlVvNmFTQlZHQU13bW4tc3pjS3lGWndtTDRER05sSVp4eW1GajdaYlMyNzNORlVPMHk4VW02elp4MUZiallqUDRaeTNZM0E1VnN5LUxjbUZtdHBocnNhSm1LdVpv?oc=5,"order, MW",Suzlon bags 400 MW wind EPC order from Tata Power Renewable ET EnergyWorld
2026-06-25 08:06,Suzlon Crosses 1 GW Partnership With Tata Power Following DevCo Led 400 MW Wind EPC Order - Saur Energy,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQM1FtSzJ6X3NRaTZiaklwV1R1YXk5c19CdmhWeUNjVnRfZ3QzZlFZWmZDajRkaGJIZGJKUUlRYWQ1VHBnSEhYSVNjTDVwVGItR2xXd2tTWGtEcDhkY1ZQcXNxZ3pSUld1YktjSDBERG5CTVpPRHQ0aUo4VHY0ZUNJY0EtUXp2V2xwaFBvRXQ2ajVVOTlRRmZ4dTdLQ25iTjBBMVpOSmtVeUwySFlWdTdDM1dRSndXZWdZOW0yeUI5c0xlRFpkZmFaY29icjVjMDF1T1FyZU43SnNZYXM?oc=5,"order, MW, GW, partnership",Suzlon Crosses 1 GW Partnership With Tata Power Following DevCo Led 400 MW Wind EPC Order Saur Energy
2026-06-25 06:41,Suzlon Wins 400 MW EPC Wind Energy Contract from Tata Power Renewable Energy - Energetica India Magazine,https://news.google.com/rss/articles/CBMitAFBVV95cUxOTW1pc1RQZUIwTS1UcnlaakVNWVhyZDA2Ulk2QWNtek9hR29aTm5NYXpjdWlEYlVwR1JvU0RwUlZTRlppOGNsOHFtbms2bXJZRkI2ajJXcnZNRnJndGhpRXRXQ0tPQUV1VzIza1ctZFZfUXVvQVdONG5WYUtpM0M4N1VkNzZKZld0eGdfbzhsV1R2TDNldmtQZlF5dHVpLUFIX2lBemZMQWszbU9GaGl5NUQtS3M?oc=5,"MW, contract",Suzlon Wins 400 MW EPC Wind Energy Contract from Tata Power Renewable Energy Energetica India Magazine
2026-06-25 08:47,"Suzlon wins 400 MW Tata Power order, crosses 1 GW partnership milestone - domain-b.com",https://news.google.com/rss/articles/CBMinAFBVV95cUxNUzc2MXRGNTR5cnNMRG1ENlVkUXpHQkNUM1hMektvSDZqOVlJSTM5Q1VmUFJDRDRPTjhSN1U5S01DamNDSVo0YzlNblRYeW5wY05WSF9NZmpXVG9iYkExVTZ1OW5XbFZxV2V2Vm5sQWt6TU1tMndlb2lwa3ZlWUtTMzNUdHhmQjRka0tnMDVLeUxhY3paTkVjeUd4OFjSAZwBQVVfeXFMTVM3NjF0RjU0eXJzTERtRDZVZFF6R0JDVDNYTHpLb0g2ajlZSUkzOUNVZlBSQ0Q0T044UjdVOUtNQ2pjQ0laNGM5TW5UWHlucGNOVkhfTWZqV1RvYmJBMVU2dTluV2xWcVdldlZubEFrek1NbTJ3ZW9pcGt2ZVlLUzMzVHR4ZkI0ZGtLZzA1S3lMYWN6Wk5FY3lHeDhY?oc=5,"order, MW, GW, partnership","Suzlon wins 400 MW Tata Power order, crosses 1 GW partnership milestone domain-b.com"
2026-06-25 07:34,Suzlon wins 400-MW wind energy order from Tata Power subsidiary - T&D India,https://news.google.com/rss/articles/CBMikwFBVV95cUxNQXFaQWs5TFlPbm13dEpid2VraU0zM0gxTXNkMFVYd0RrZTVlODZfQVF6RU1hLV9OdElha1JvMHF4cDI4VXk0U3NqOGI1YkN1dXYtQUpoQ2pXUHB5WldTMXhaeTNIbWNPVHFlZ2dCR0IwYXExOUttQ1llZ3lLRXBHV1MzYTg0T3ZGNFZ6UUdwNGM0SFHSAZgBQVVfeXFMUHViNTNqeWRla1VYSUd3UDdJMUVWc255Q0cteDhPME1iUldaZEhuV0VESzJ1MHFaemtoOEhJenh2S095VzdNZVE4SXRkLXRraEhBdkcwN09qSEFZWEc5d1AxNERtdHctcEFhR2tXTEtfVUU4a2laU3BPWmNya3AtLTlzQzEwVUYwX2MxY3cza3hxMzlJX2RwT1M?oc=5,"order, MW",Suzlon wins 400-MW wind energy order from Tata Power subsidiary T&D India
2026-06-25 12:53,Suzlon hits 1 GW partnership mark with Tata Power - Manufacturing Today India,https://news.google.com/rss/articles/CBMid0FVX3lxTE5WWE9Na2dTMEhRZG5TN3J0aUtWOXl5bWh3ZEpuQmo1Q1J0cWFELTlXamUwOENienZPaXJFTEpzbkEwWWhqLW15aFlqX3dlUXVnUnZVMEcyXzhNbVpuVjN5WEZQdXZqM25PRTctcEZvMlJfcTM3ajZJ?oc=5,"GW, partnership",Suzlon hits 1 GW partnership mark with Tata Power Manufacturing Today India
2026-06-25 12:18,Suzlon Energy Bags 400 MW Wind EPC Order in Andhra Pradesh - Mercomindia.com,https://news.google.com/rss/articles/CBMijwFBVV95cUxQV3BDTHl5Y0dBUkIyQW44a2VTd2tPMlVyTmVSY1RpZ1JteUJpTFd3RFJjM1Jsc25weVZvSTIwYkZUZURzLXh2Y1hNNVFvcW1tZzBTTWdYTzBfYlhOUHRsWmJWb1Vnby14cDRGdVAtNlJvZ3p6NWFWeU9FZ1B2VnhzTC00X2VzWWNCalh6eHp4TQ?oc=5,"order, MW",Suzlon Energy Bags 400 MW Wind EPC Order in Andhra Pradesh Mercomindia.com
2026-06-25 07:32,Suzlon bags 400 MW wind energy project order from Tata Power in Andhra Pradesh - BusinessLine,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPdjdDdWt0a0NiUVotT1YwT1g1eG1rb3F5WjdkaFhMZG1uOWtkTHBaUGxBdjVvWkhwa0M0ZU56MjhuQ0RjYU1QQ0taMWhpZkxMMENtSW9qdEhJQzVreHJReWhXZ0ZlZ3hXUHZCeUVPV3VxeWpsdG1hak1iQkFocHFlVXlqWWJJN2hzMGFkOS1Gd2tFWTdLcXRCZjlac005Y0NXQmxUR2FlVEtlSjNucDlGZncwd2IxSnV4Y3JzbFF5ZGI4c09BNDRtQVpvT0hRTzVCbEhlWG9aVnJES0R6SlHSAeQBQVVfeXFMTXZXMUh4VDQtOUx5cVV6UkVuR0dpQXFLYjRlekpfSEtsaWFPM3dVRmVwaGFueEUzRWIxMF96SDkyZWttM0tKeWJCT0Q5Q2xvTW5Mell6TGZEUUU5bXNock9jajdJbFNrWHE5OWZXUW9TNXZuQmNLekRKN2R5Y3dMblFkNDFDWWZLY0Z5bHNrU0ZFQ2dKYVhJTWpUY0VyeXpvTkNUWGJIU2hfRGdXaXJLTmhWOEZnM2M4aDd3cXgtNDBWLTZIbkVXeWdlVHZ3UWt0MndXWjNVeVY2OGk1Z01GTnZ5N3dJ?oc=5,"order, MW",Suzlon bags 400 MW wind energy project order from Tata Power in Andhra Pradesh BusinessLine
2026-06-25 06:49,Suzlon Energy secures 400 MW wind energy EPC order from Tata Power Renewable Energy - Upstox,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNOWM0b2NRU2xvY3BUY1l2bUljMWNWN1M1WU5yTjI1bEROVEtST0VQY1l4bFBfMU5YWl9SdnhTOFFLMWstQVBWM3BTMmdnb29LaDVvaVZFRTdmWGkzSXFHNl8xOFRqYkhqU0h1bElDOVlQSU9xSHZSUHBBdGRSeVdfSWlZTk1FNGxOaFgtZGl5MEcweHhQcWttYXhvXzVDdjZESFZtV2pISTUyTkpGUWJyRW1OR2lJSkNEN0I3Q2VsejFYdHpvZzZXNDNDNUlfdHREcXlLQWQwdWtnUQ?oc=5,"order, MW",Suzlon Energy secures 400 MW wind energy EPC order from Tata Power Renewable Energy Upstox
2026-06-25 10:22,Suzlon Bags 400 MW Wind EPC Order From Tata Power Renewable - BW Businessworld,https://news.google.com/rss/articles/CBMipgFBVV95cUxQVi1jNmgwU3hESE5zbTZXZEtSVWRUQktPeDBCMlo1M2NoNnZKbTg4ZVNyejVjYUVrT1dmRlBQd25jQncyYXRRLThycjZHWmxtaWVQMFpkSFFTMkZhUWZFWnpLNGlDZW51NkRLTVhCOUlhd2JPcFV3dS0xMnNndEg3aWxnQ19KbXhNSkVURjhTdkp0NFRJZUhCRXVuZ1kwQlRfY0JCR3JB?oc=5,"order, MW",Suzlon Bags 400 MW Wind EPC Order From Tata Power Renewable BW Businessworld
2026-06-25 06:40,Suzlon Bags 400 MW Tata Power Order; Partnership Crosses 1 GW - HDFC Sky,https://news.google.com/rss/articles/CBMijgFBVV95cUxPaFhLVnRMM28xQ1dyMVJsaGp4SGRKeUFGRnM0eXJKcHR6WEFHa2xEQ3lLNW15OVBLMmFFa2NHdGNKVUhtTzJkS2VBeUV1ZjhQc0ZkOHR0dnB0bVNlZWdGMGgzelJRa0hOZVFLU1BCSF9WWldPMGg0dktWc0ZIYUZ6bjJWcHR0aGppQ19KQTRB?oc=5,"order, MW, GW, partnership",Suzlon Bags 400 MW Tata Power Order; Partnership Crosses 1 GW HDFC Sky
2026-06-25 07:01,Suzlon secures 400 MW wins energy project in Andhra Pradesh - Business Standard,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQeVlqRElDZWJ6X0taeldJbTZ4ekdHSnAtQkNPMHo2b21GMTJ2R2ZOTGEzVFJHckV4R2RWZFR6dUlIMEQ4YWJLNTFISFp6STdrcmM3TE9VYzFCS1JBUjVMTFRjSG5UTUdXU0ZkMzdOcnlDTHhlNHhhbmMyMUk5LTRqSVZkYThfMkJSUFZ6TllmcU4taTUzcm1Ocm93OE5MRTB2anBjVE5nWmpJMWllRXJwdDJDZks4OXhhZlhIV201UFVIRnlaRzNHYzVtaVhqOTlrc3NhX21URHBsQVJmNGfSAd4BQVVfeXFMUHlZakRJQ2Viel9LWnpXSW02eHpHR0pwLUJDTzB6Nm9tRjEydkdmTkxhM1RSR3JFeEdkVmRUenVJSDBEOGFiSzUxSEhaekk3a3JjN0xPVWMxQktSQVI1TExUY0huVE1HV1NGZDM3TnJ5Q0x4ZTR4YW5jMjFJOS00aklWZGE4XzJCUlBWek5ZZnFOLWk1M3JtTnJvdzhOTEUwdmpwY1ROZ1pqSTFpZUVycHQyQ2ZLODl4YWZYSFdtNVBVSEZ5WkczR2M1bWlYajk5a3NzYV9tVERwbEFSZjRn?oc=5,MW,Suzlon secures 400 MW wins energy project in Andhra Pradesh Business Standard
2026-06-25 09:21,"Suzlon Energy secures 400 MW order from Tata Power, crosses 1 GW partnership milestone - ProjectsMonitor",https://news.google.com/rss/articles/CBMiyAFBVV95cUxOejllV2lsM1JxRnRUS2t1UTU1X2EycDNsc2ZEWFZaMEktWVlSc2FzWXFZRFlrM1FlUGotNFBlUDZicF92Z3Y2cVQ2TkZaa0p1LVhQMnlsR21rdUQ2TDJsRWNaXzNqTmpzdDVFcDY2dDM1VVlyeFdqdS1iNTNIb2w1M2ZLS2FLX0hUWTEzWXkxOFVIQlF6M3hLaE5Qa0djLVZOX0p0UlFoUi1HcmM0RVpfWF8wLWFneUVPTEdMeXNpRERLYWx3YktGMQ?oc=5,"order, MW, GW, partnership","Suzlon Energy secures 400 MW order from Tata Power, crosses 1 GW partnership milestone ProjectsMonitor"
2026-06-25 06:00,Suzlon Energy wins 400 MW EPC order from Tata Power - scanx.trade,https://news.google.com/rss/articles/CBMi6gFBVV95cUxOYzF3OFAxY1ZLc05HMVlhLWVHUzVIYnZob0FwZWhfY2lUeFp2cVpvaE5DZTRWNWR0UjBOTFZlNFNaOTJqNUJYY1pncWtyaTVjSlF0VlB4c2RCZ3FaYjVGY2JibnhzTmh6cDFFUXRGNkVkU19UU3VNNWtiY2NOYi1DWE52T2dMOWlLWlV3Qk13T21QdFdYQTJsTEY1a25oeGdZSVIya09WMFZwenhYbFRGd05KTXB3akdmMUpoQWxKQnFWdmc1MldfdzZYY0t2YkU5Sy1TdDEtOEM5cFd0a3RfcnNqS3BfazVzUEE?oc=5,"order, MW",Suzlon Energy wins 400 MW EPC order from Tata Power scanx.trade
2026-06-25 08:52,Suzlon crosses 1 GW in cumulative orders with Tata Power after new 400 MW EPC contract - The Economic Times,https://news.google.com/rss/articles/CBMi8gFBVV95cUxNZDRncUp5d2x3Rm4xeGIxY1dSZ2V4bm9ITWNMRzc3QmV4ZTh1T2c4QlI0SXE5a0VGdGpYQXllNGJZLUFSZF9GNWViakVCMEVhYUdhRmlPdEtaZ280TnhfTHF5ODRRMERVWXFScmI2SmotTE81VzI2V3pUWURoWEFvQkQzZkRSM0xUbGJ5UjhyeXQzeW1WdVpqeFN4LV9aYThEM3Y2bVhmZHFmdkt1em5wbDB6c1ZfS1JPdFlsUnFhYndGeXJoNEtHMHRDM3Jud1J3V0xpWkIweGROT2NOak5sRHZJZ2haTVhzMXQxZ0ZYaFpYUdIB9wFBVV95cUxQcTNNTk1iYjQ1czlESjNSMzl3YmVqZXZrQkVLWGppZGhOZkNsVmZrNHpScUIwZS1tZlZYUTROdDU2eTd1VFVsUUVhRFg3UWlOWjlxLVFIbGNxemstU1N5WDNtYmZRM3lQN3FQOC01ZE5SY0JlTEZqWEhjSzhCMngyNmZZdnI3UmlEUm5WNlpHSDlTcGlWQWRhTEtJeTdTT3VOVDVXSC1aNkh3VUo3cGZaTldlTlQtR3k0Z1lINHM1dHBZR09Bd05RWEsyNDJwdTVmb1FZaUZvVmJ1NnlCOENZMDlUcm9yeng3TS1yQ3RHOHZzZktLcnRR?oc=5,"orders, MW, GW, contract",Suzlon crosses 1 GW in cumulative orders with Tata Power after new 400 MW EPC contract The Economic Times
2026-06-25 06:29,"Suzlon Energy secures 400 MW order from Tata Power, crosses 1 GW partnership milestone - CNBC TV18",https://news.google.com/rss/articles/CBMiywFBVV95cUxPZjB6WUxNNFNFVTdzb2dZeUgwcG5zQm5BRmY3c2Zfa09wU20zWlhYSjVFQngwRkNSdmcyWk9ZY0hQSGI0eGh1VG4tc2R2MkVMS0tFVFA4ai1vekJreExzRnF1QUNiWjJ6QktOOWFvM3BpemVuaWlaNy1NR0NybndiUi1zVlA4VS0xQzVUNUlaMmZaOTc0YWtxNG1BRVlFWDJvQW1ZellSWUc4cmJlcmFZc0w4RUpiWUl1dkFvaUFqcG1OQ1RIVDZDdE5zY9IB0AFBVV95cUxPMnMzZVdDWmJoNmxUOWZMY0Qzd1JvNzdiSDc0WnNUam9UM0owMGYxYlZJWExLT09jaDBvVXllNFBiQXdpLWhFMGN0a2pOc0NURDA2Wnh4ekxENVd0YWtPSkJ0cnVla3VINGNRSTdENktCMEFiSjFUSzVqTEVzRVlQcExVOEJRZFo3V2dDRmdZWHJwYnNXMTk3VURhTDNvYWpsLTVrRzBGVElqSVN0WUhEd1BrWGFPaFMzaHNsVHhHMzF0aWxrMVBNdUl6YWJscFY5?oc=5,"order, MW, GW, partnership","Suzlon Energy secures 400 MW order from Tata Power, crosses 1 GW partnership milestone CNBC TV18"
2026-06-24 21:11,Uttar Pradesh to buy power from NHPC’s 260 MW Dulhasti hydro project in J&K - Power Peak Digest,https://news.google.com/rss/articles/CBMifkFVX3lxTFA5X3RET0E4eGN4VjZrV25BcTlpOWFrOWRfTDdxNjZJQ2p5Sjl6d1FtY3dydjZNaWxFQ3RLOTFrS3B0OUg5bklLcUN2a292MmVOMWwtV18tNGhfcTdLSXg2UE1xczd6WEE0bTRzMEFzTElPa0M3SVNLamtlYlplQQ?oc=5,MW,Uttar Pradesh to buy power from NHPC’s 260 MW Dulhasti hydro project in J&K Power Peak Digest
2026-06-25 08:09,Suzlon wins 400 MW wind energy project from Tata Power Renewable Energy - financialexpress.com,https://news.google.com/rss/articles/CBMiywFBVV95cUxPUWZvNW9UVmluZUpsN0FKUlhCS0VwajVzdkM4ek5yS2RRYXFuQ0VJbVlnU0NmV0t2enpaQXc1Z01GTXZrSlc4MloyZldkZ0FNXzBYRy03ZkZ1MGhqaWVkOUZDQTAycVBVRWl5c3E3N1hJd29ySVVvYlNOeVFONmQ4Q3llMHJnTFk1T2pjRk9CREZBN0FYRmZ6a0hGRTZvMjBmZTJ6MkdXLWtvU3hRTkI4STNURjQ3Um81ZlpTTlVBQThJVktYU0lvTll3b9IB0gFBVV95cUxPbkZlQWIzTjlyTDU4TXNGWGNFM3kxRV9Wajk4d1piZnRiTlktdGZQZHFTckthTDF1VHVHaXh0NVktLTFWMlJpZjdkNmtPS1lRX202dW5uX3BjXzR6eXpwaVNIV0dDaGU2UTZEb0hUbi14cmJVTG8tc0RDNlhIVUdVVWpac3QzNVljSHlxUGptWk9wa2lQcVItM3UwOHBPeXFnMF9zZldGYm1oOWpRRjBJNG04RFhIT3RnaE5pMko1eFRjS1V3dVJLVWtrTGwtS0s4RVE?oc=5,MW,Suzlon wins 400 MW wind energy project from Tata Power Renewable Energy financialexpress.com
2026-06-25 07:43,Suzlon Energy Wins 400 MW Wind Order From Tata Power - Whalesbook,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPMGllaXBraU5NbWc0OEN2UW1pSmhnVzVMZXlSNXRKTFY3M0Q3T3liYi1kZnU0WkFTcEZGOGM1bFA4d3VVazFMaUs5SzZ6c3VRd2NIMkxWajJfRWR1ZDR2UlNuUkNQbkI3dXpQeVBLZWVVaGRDRlRVTG5hOVpVdnJQUy1GSm1Nbmw0X0ZKUzhGUkJkRnROYkFvaVA3UVZSTVdWOGE3YXZsalhPMXM4amg4OWxmQ1lwQXdZSktsal9DZVpuQQ?oc=5,"order, MW",Suzlon Energy Wins 400 MW Wind Order From Tata Power Whalesbook
2026-06-25 07:12,"Suzlon Bags 400 MW Tata Order, Tops 1 GW Partnership - Free Press Journal",https://news.google.com/rss/articles/CBMilwFBVV95cUxOZXNfdDBZWWVtOFI5WFhQcnQtMGZkU2NrN2x1Uk1nTi14a2hoeFMwbXRtYjBGTTNSWm5lWjZISXZMZlZsa1VXdF9DbGtNWnZORU4tYjBGMGs5ckFSRHBWbW5PUDY1YTlHS1NVRnYxMGtMNXN2VUFFRlFudWhMUnFiX2FpZU93VlpYRmlNZlpzTGZvZ3poaDNj0gGcAUFVX3lxTE9CU3JkWjVpSk94ZWI2NkFyLTc4VUJ5QkRlcS1sc1ZtaGdmczBfWUlkV3B0ZGJsUk5zTWdoM1BSU3RNbEZOSHdfV0NHV1JQN3NyeWRXTHBYMWh5LUJYUWRUZHNWNkRpYkl6ZWFrUEotNWhrVEY1eFo1b2xqUUx6b1kzYXQ0djhIcmEtTVZRT25YTXV2Qk9VZnlqQUkxeg?oc=5,"order, MW, GW, partnership","Suzlon Bags 400 MW Tata Order, Tops 1 GW Partnership Free Press Journal"
2026-06-25 08:00,Suzlon crosses 1 GW partnership with Tata Power following a new 400 MW DevCo-led EPC order; check stock reaction - MSN,https://news.google.com/rss/articles/CBMinAJBVV95cUxPS3F6LUtKUDVNb2ZuOFNpTU1WeV83OE84dzZmWTRpOWI5VDktXzl3Nk01RWtXckF1My1jZGlxSVcydjcwZzJFYndudWRXQ004M0plSkFBM3dMY0pBcnUwTEFJUWJHZ3pNRVRQdnRFaW9JOGNLc2dSRmlrQ1RaejB5cGgtS2hEaXFPOElscnVVMkl3WWh1bWtybWNBV25FdllnYU9HOVNJbHRwZldjdlZNczEzUDFoU19PZWR0UGJqM25DNW53VU5welkzeS1CNUp6dGk5TmlMaE5zOHVGUWxrLXNCdlpPLWVGTnlucmdOMUxkNWVoS0NiT2NxVFdlREM4aEhVQnN5bWxxdEgxTGlyYWxsTlVCT0M4SHc2cg?oc=5,"order, MW, GW, partnership",Suzlon crosses 1 GW partnership with Tata Power following a new 400 MW DevCo-led EPC order; check stock reaction MSN
2026-06-25 05:53,Suzlon Crosses 1 GW Partnership with Tata Power After Securing 400 MW EPC Wind Energy Order - PSU Connect,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNS3RGVnhOSmQxR3JOejFqZ2JkSG1NZ2YzX0N1TXdfbDdrdk1HSEVSVW9xREI4Q3ZLNk1WOVpQNXpNeThWOWpGcEs3ajVaTlRFa3pNX2JjZnlFTnNoSE0wME9WM3ZLeFc2cy1Fa2JOQmhKNDM3ZE82UEM4SVV3SGlWVlF1SFdWTFgwNy1rVG1ySVNScW1uZjdGR1lLd29UcDd4eHdPNkRzVURRYW5kNkIzLTJKR3VTeG1JcC0tM05LX3RwT2tXajUyLTNYcWNrQTVB?oc=5,"order, MW, GW, partnership",Suzlon Crosses 1 GW Partnership with Tata Power After Securing 400 MW EPC Wind Energy Order PSU Connect
2026-06-25 07:11,"Suzlon share price: Energy stock in focus after new order from Tata Power; check target price, outlook, orderbook details - ET Now",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPNklyUk9MWThWOFNrdURFZ3Z2OThKZ1JyeG5FbnRzSWh5b1V3eTZQNlJKdUt0NVppM3BjM1ZTX2VDWVdXQzN4RjBKbTZzMkFfczg2S1pxX1RWc3BxTjRkUURERlg2Z1ZTb2U4MXBmMVZzYk9wM3Nta0R4MkdONm9SSmw1Sl9iTklTUHdLT21RZy1rR2FlWVdCbDc3b3MwUmphZGZPVlE0bFlXWDdWMHBDUVlLNU01R0VDZ1Qtak82X0lTVDhUS1pyZTBxS2dHNHNfczg1S09vRE1fcEE1NjJ0dnJFcDlfM25KaXJ30gHrAUFVX3lxTE82SXJST0xZOFY4U2t1REVndnY5OEpnUnJ4bkVudHNJaHlvVXd5NlA2Ukp1S3Q1WmkzcGMzVlNfZUNZV1dDM3hGMEptNnMyQV9zODZLWnFfVFZzcHFONGRRRERGWDZnVlNvZTgxcGYxVnNiT3Azc21rRHgyR042b1JKbDVKX2JOSVNQd0tPbVFnLWtHYWVZV0JsNzdvczBSamFkZk9WUTRsWVdYN1YwcENRWUs1TTVHRUNnVC1qTzZfSVNUOFRLWnJlMHFLZ0c0c19zODVLT29ETV9wQTU2MnR2ckVwOV8zbkppcnc?oc=5,order,"Suzlon share price: Energy stock in focus after new order from Tata Power; check target price, outlook, orderbook details ET Now"
2026-06-25 08:55,Green Energy Stock Jumps After Securing 400 MW Project from Tata Group Company - Trade Brains,https://news.google.com/rss/articles/CBMipAFBVV95cUxNSkRib3UxdElFR3hOY1Viem9sd05yUkl0eVpaNElwa1p0U2pIbjc3V0xfb29CeHV5cDBFMXFYUm50cWdCWnk0MTJTSVY2eXRsOWo1Mng3VEx5UjUyTUpJeUl5aVBJVDYyQVFDMkgyZXU1c3BROHRkSG80RUNycTZObkVXTGdrc2JQcEd3NHNtVFFmT3FIWWo1QU8tcWdZR094X015aA?oc=5,MW,Green Energy Stock Jumps After Securing 400 MW Project from Tata Group Company Trade Brains
2026-06-25 06:45,Suzlon 400 MW Order from Tata Power Takes Partnership Past 1 GW - Business Outreach Magazine,https://news.google.com/rss/articles/CBMihgFBVV95cUxONURLLWlWVE9ESS1ybEhtMkJWTHRNaURfbXI2OGlSeG9nOVZDdmpnUGU3bjh4eWxyb29NOFZxWW9YSm5SXzNfQ1hsZjdlaGxIVXE4eFRHTzV3bW92T0RqQmRNWFUzamdDeE9NSUtzbVlVb050ZXUyOUNMdWI5bDhVY0gtRGJMdw?oc=5,"order, MW, GW, partnership",Suzlon 400 MW Order from Tata Power Takes Partnership Past 1 GW Business Outreach Magazine
2026-06-25 05:43,"Suzlon secures 400 MW EPC order from Tata Power, crossing 1 GW partnership - Business Upturn",https://news.google.com/rss/articles/CBMitAFBVV95cUxNOEVzbDYwRE1WMDBCVlRtenhITFJqN09CT3FhU3R6Y2h2SHRKUUJhNkhMc2p5NHoyMThUS3JZekZNeGtVai1nRGxTa1FtTkp1MGw0a3RQbDJ5bkxTOW1YZDVhMVVlTXliemVaZnRGM3ZEWW1uMXVwdjgyU2oyWERGQlE5YjZJS01IcXZhampsOFN5MkZCN1J3NEhxMHM0SWJNUW5SZ21iMHN5VTZkelhJTUJLdWY?oc=5,"order, MW, GW, partnership","Suzlon secures 400 MW EPC order from Tata Power, crossing 1 GW partnership Business Upturn"
2026-06-25 05:30,"Lead analyst on Norway's offshore wind: ""Hopes for a rapid industrial boom are shifting to other nations"" - EnergyWatch",https://news.google.com/rss/articles/CBMia0FVX3lxTE5xOVExbmIwemNlclp4ZVZob3ZDTkItOFNWQWNxbTE3OUlORjVHaG5jQVRhVldqQUVkWkU2S0lxYmVIWXFtTXBsTS1MQmZxdHc2a3VlLWl3YkZfTUgtOXhEREJ4d1JZMU5KMlFF?oc=5,offshore,"Lead analyst on Norway's offshore wind: ""Hopes for a rapid industrial boom are shifting to other nations"" EnergyWatch"
2026-06-25 13:04,"RWE opens new offshore wind control centre in East Frisia, Germany - Windtech International",https://news.google.com/rss/articles/CBMiuAFBVV95cUxNWHN1NmFDaWd4XzlVUHpjZHpYLU1TVTJwRFFPYzBJRTZZc2dsWVNrenJnRG81a3RnNmtpVURveGctM05DTVJPTWxDdmxrLVBEVTRnTHlINHBVV0dRQ3NrZkwxLWhxamhZSmZTZ1JudnpobThfS2d4Yk5SVnR1TlBoaHJyaXc4ZVVqT0NNSEMyRV80ODNzZWZhWUxIN19SSWtjNmZXTm43WGFSekdiN2ZYN3lpMXBHY1NQ?oc=5,offshore,"RWE opens new offshore wind control centre in East Frisia, Germany Windtech International"
2026-06-25 14:08,RWE Opens New Offshore Wind Control Centre in Germany - offshoreWIND.biz,https://news.google.com/rss/articles/CBMimgFBVV95cUxQalAyUVRhdWFvOXQ5ckJfWUExbHhaalpieE5qaTIyVmtZUjhJbkk3LTAxcC1MZWRoRVZUZHF2RWlUeTVCTDEyWDljRGNtbFBKdE5DbHoyVUYtY29CM1diNFlrZzNEZFJYX3lxczZ4UHpQSi1idGdoMGxEV2VYTDFzMDdPZ1NWWERJU3FWaUFHcE5zMFV4M2J2MHhR?oc=5,offshore,RWE Opens New Offshore Wind Control Centre in Germany offshoreWIND.biz
2026-06-25 12:37,RWE opens offshore wind control centre - reNEWS,https://news.google.com/rss/articles/CBMiggFBVV95cUxQdTYxMW5EVzJ2bjFOb1d5WkVSQzlZTllNaGxhSUo5WjRnMG1tQnlXWFVzYi1OWXBscUF2TjVMZmVYcktnMHZSUzdPZHp1bU9QQlhDUU9MY0pQR3hJVG5ZWEM5WlBaSlBTQ1p0cGYwcGtyQXBHbU9kN0o4ZGVnTFFvWFVn?oc=5,offshore,RWE opens offshore wind control centre reNEWS
2026-06-26 12:00,Vestas unveils 869 MW of orders for undisclosed US projects - Renewables Now,https://news.google.com/rss/articles/CBMioAFBVV95cUxNdm9TT2ozS2Z4UXh4M0JuTU1fbmlZbEhvXzhVUTE2WHpuTXY5TTdFZG5sUlpIZWVQaXNldDBUMkRic0JEc1NUYWRYcUQtc0dkWVYzRXh1OEVHQ3NhYTRoZU82MnpQZ1BOdlNrMmdxMzNHUXVYMTI2NlpPckthVEpUMGRQSlZNWTlyczlKel9OQVhwazJfaHFPbW9kSkVlTWhI?oc=5,"orders, MW",Vestas unveils 869 MW of orders for undisclosed US projects Renewables Now
